,x,y,topic
2623,16.158272,-14.740076,4
2624,3.0008497,0.6324151,34
2625,1.2522902,5.7266674,70
2626,-7.714358,2.433914,5
2627,11.462707,0.07427856,50
2628,-6.596996,-2.0848863,13
2629,2.967182,0.5980396,34
2630,11.480087,-2.823061,102
2631,22.731276,3.6668985,3
2632,13.393555,-1.0738945,3
2633,22.608557,3.6029143,3
2634,10.671562,2.4335804,57
2635,10.72385,-2.8060946,-1
2636,26.885138,10.461184,1
2637,7.3868237,4.207353,-1
2638,18.63936,-6.6254086,2
2639,13.34869,-1.1408933,105
2640,12.285473,0.6938302,93
2641,7.4469543,3.6838188,106
2642,6.6460896,4.8572674,68
2643,22.638166,3.720376,3
2644,-7.686334,2.417884,5
2645,8.914326,-1.0646603,122
2646,8.622514,4.8362455,-1
2647,6.475744,27.285316,0
2648,5.5958014,3.3476503,-1
2649,-4.589767,-8.4389715,35
2650,-4.579687,-8.438774,35
2651,6.421365,27.400555,0
2652,8.172009,5.2841415,8
2653,8.466241,-16.230549,75
2654,22.727116,3.6619773,3
2655,16.177984,-14.754771,4
2656,1.2524977,5.726505,70
2657,6.473382,27.376446,0
2658,2.9508524,0.581557,34
2659,11.478943,-2.824194,102
2660,6.9050074,5.7062535,-1
2661,22.41346,4.039519,3
2662,2.964804,0.59635186,34
2663,11.477367,-2.8243988,102
2664,12.080872,-0.18131994,18
2665,7.2226496,4.9535513,-1
2666,6.3539686,27.57655,0
2667,18.83027,-6.8548164,2
2668,6.969727,2.9202778,17
2669,13.045263,9.421485,25
2670,10.89455,-0.58171374,-1
2671,12.0010805,6.9705048,-1
2672,0.05066473,2.629352,33
2673,5.6778445,5.9637322,81
2674,6.3854713,5.5820923,15
2675,6.9760065,2.8779945,17
2676,-4.579558,-8.437612,35
2677,6.9386344,2.91335,17
2678,6.281166,27.35886,0
2679,5.139258,3.9956481,30
2680,5.3902364,5.715799,38
2681,7.2236686,5.8843937,60
2682,6.489626,4.376984,-1
2683,6.106749,6.5336986,54
2684,9.884442,-2.6375046,23
2685,5.9371014,4.164052,24
2686,6.057505,6.8926697,41
2687,-0.4317405,3.8000646,58
2688,11.453147,6.12217,108
2689,7.772826,5.240764,123
2690,11.778938,7.3592978,141
2691,6.8137884,6.444108,-1
2692,6.413989,27.23504,0
2693,12.381237,7.2859797,51
2694,12.390172,7.272181,51
2695,6.7311683,5.5959573,-1
2696,-0.025589785,2.5612566,33
2697,6.312498,27.433304,0
2698,22.699087,3.6069973,3
2699,6.3109517,27.312359,0
2700,6.532732,5.395232,15
2701,6.340598,27.629122,0
2702,12.378082,7.285957,51
2703,13.935359,1.1481242,12
2704,15.544118,2.1838741,89
2705,7.1039715,2.7817588,17
2706,15.544065,2.1837382,89
2707,11.978971,2.540819,29
2708,0.6666613,2.2404351,67
2709,26.910196,10.415285,1
2710,26.9153,10.338874,1
2711,0.67451036,2.2718635,-1
2712,6.3539143,27.323826,0
2713,-0.61096734,16.968277,11
2714,27.024563,10.593822,1
2715,12.024728,7.1250515,-1
2716,10.945906,0.7710536,83
2717,7.147613,5.3620524,62
2718,6.983831,6.0333614,60
2719,10.413298,8.455498,19
2720,10.949721,0.7620356,83
2721,7.7785926,3.4307015,106
2722,6.505922,27.270786,0
2723,13.036633,9.413068,25
2724,0.19500814,2.9172106,-1
2725,-6.63553,-2.023738,13
2726,12.459076,0.8861861,130
2727,9.721059,0.9934437,70
2728,1.2525535,5.7263665,70
2729,13.0287285,9.405625,25
2730,0.63012916,2.2997005,-1
2731,6.269438,27.194252,0
2732,13.75778,-0.22275043,44
2733,8.013991,5.738997,-1
2734,15.715664,2.1113043,89
2735,-7.7316556,2.4071913,5
2736,6.231324,27.675291,0
2737,8.052027,5.8835826,8
2738,6.331405,27.276464,0
2739,-0.005454916,2.5817919,33
2740,7.1285195,5.377335,62
2741,6.3770766,27.575039,0
2742,18.843393,-6.414901,2
2743,7.7825174,3.429376,106
2744,7.29072,3.564335,-1
2745,6.200694,27.557352,0
2746,7.297615,3.572891,-1
2747,7.1897783,3.1765087,-1
2748,7.207711,3.1554425,45
2749,7.817673,5.564861,-1
2750,6.221335,27.537954,0
2751,6.3810306,27.243324,0
2752,0.2388149,2.8568215,140
2753,8.841768,5.702526,146
2754,6.7330923,3.4089098,-1
2755,11.825505,-0.9978557,48
2756,6.77871,3.3976407,-1
2757,6.959751,2.8078141,17
2758,27.01105,10.370833,1
2759,6.980155,2.7872896,17
2760,6.4110203,27.233368,0
2761,22.668762,3.801806,3
2762,12.102703,2.064275,78
2763,7.4474463,6.2185965,43
2764,7.4589148,6.198885,43
2765,22.63231,3.76081,3
2766,22.65189,3.774174,3
2767,27.202927,10.4166765,1
2768,12.014448,7.1272583,-1
2769,7.833373,4.6798053,-1
2770,12.217934,2.3460298,-1
2771,22.684896,3.6762967,3
2772,27.09775,10.265286,1
2773,7.8235316,4.6755323,-1
2774,11.771319,7.1588516,-1
2775,22.730145,3.6688702,3
2776,27.218891,10.295473,1
2777,11.984173,2.544076,-1
2778,22.695068,3.7294023,3
2779,6.5433216,5.546605,15
2780,27.026505,10.446022,1
2781,15.544083,2.1835809,89
2782,22.690022,3.705458,3
2783,11.020768,-2.0850456,-1
2784,26.893671,10.249822,1
2785,6.370679,27.556007,0
2786,5.8317018,2.831152,126
2787,22.657064,3.596877,3
2788,27.200447,10.613255,1
2789,15.5439825,2.1836452,89
2790,8.427317,-0.6970438,16
2791,0.49985084,-7.8669186,6
2792,5.3759766,5.7141776,38
2793,-0.636191,17.012547,11
2794,6.3928785,27.319788,0
2795,9.242362,10.713762,88
2796,5.6810646,5.9692173,81
2797,27.103893,10.220871,1
2798,5.710184,4.2273383,24
2799,6.31331,5.598744,-1
2800,8.123982,5.8172574,8
2801,27.07278,10.408193,1
2802,-0.110108435,16.626068,124
2803,6.034142,6.894471,41
2804,6.296479,27.334513,0
2805,6.264299,27.523397,0
2806,0.75335795,2.8483088,142
2807,6.218069,27.454111,0
2808,6.7194,1.5722319,127
2809,6.734485,1.5875807,127
2810,6.7336354,1.587893,127
2811,6.732916,1.5874459,127
2812,-0.6160935,17.028597,11
2813,6.73281,1.5865414,127
2814,6.1598,27.623938,0
2815,6.431973,27.329676,0
2816,8.25951,4.912358,84
2817,6.447526,27.36044,0
2818,7.19705,5.8474364,-1
2819,15.7154045,2.111347,89
2820,6.305262,27.401182,0
2821,8.024118,5.532505,8
2822,15.715518,2.111311,89
2823,8.573377,4.8725743,95
2824,-0.6163355,16.990192,11
2825,6.54395,27.344942,0
2826,8.398911,-0.68214285,16
2827,10.307416,3.4761567,63
2828,10.293787,3.4588706,63
2829,10.294848,3.4620855,63
2830,10.294956,3.4635582,63
2831,10.295292,3.4645143,63
2832,-7.689315,2.4576938,5
2833,10.307104,3.5004475,63
2834,-4.077513,7.315049,14
2835,-7.695131,2.3680053,5
2836,10.292409,3.4586704,63
2837,6.0095353,3.4503698,-1
2838,6.3820887,27.554974,0
2839,10.2914915,3.4778624,63
2840,-0.61082774,16.989677,11
2841,-7.703313,2.3543618,5
2842,10.294391,3.4614882,63
2843,-4.071259,7.3201222,14
2844,6.420353,27.420431,0
2845,12.533318,-2.1166828,42
2846,10.288542,3.4443486,63
2847,13.035457,9.412222,25
2848,1.252396,5.7261963,70
2849,12.147066,0.044037357,18
2850,6.409943,27.331457,0
2851,8.343706,-0.73750937,16
2852,-7.6910777,2.4481356,5
2853,-7.7109118,2.3949099,5
2854,-7.6691813,2.348161,5
2855,-6.6423426,-2.0153065,33
2856,-7.7245946,2.434793,5
2857,-7.698806,2.4403794,5
2858,0.53652656,-7.951324,6
2859,-7.6478496,2.3514335,5
2860,6.288383,27.32164,0
2861,12.149973,0.053652804,18
2862,22.683792,3.675763,3
2863,6.292332,27.336292,0
2864,8.327828,-0.7504249,16
2865,7.109679,6.5092044,-1
2866,-7.7091317,2.4128551,5
2867,-0.040291097,1.0075102,52
2868,-7.703375,2.3904102,5
2869,8.337642,-0.7478559,16
2870,15.714818,2.1113749,89
2871,10.880331,-3.0008452,10
2872,-0.06746048,0.9806303,52
2873,-0.042810448,1.004425,52
2874,10.876992,-3.0190942,10
2875,-0.059714608,0.98694444,52
2876,-0.046876352,1.0009667,52
2877,-6.596909,-2.0706,13
2878,-7.6798596,2.4055696,5
2879,6.4023952,27.324455,0
2880,-7.69104,2.4292645,5
2881,-0.040126327,1.0057367,52
2882,6.9084406,6.879174,27
2883,-6.6228805,-2.0373917,13
2884,10.246418,3.4164,63
2885,8.340864,-0.73831725,16
2886,-7.725891,2.4043896,5
2887,6.693597,6.435129,-1
2888,13.887136,1.0052526,12
2889,12.333027,6.6176076,137
2890,-0.045519695,1.0017265,52
2891,-4.072584,7.3204613,14
2892,0.4844945,2.1699736,-1
2893,8.412157,-0.70439243,16
2894,3.198513,7.2198973,107
2895,13.948717,1.138198,12
2896,13.893893,1.0286186,12
2897,7.035227,6.5834737,-1
2898,26.976135,10.253404,1
2899,7.4986796,6.0367393,43
2900,1.249821,5.7110147,116
2901,6.985259,6.8625593,27
2902,22.601524,3.7794948,3
2903,-7.661333,2.4141812,5
2904,5.611964,1.773755,19
2905,8.143012,5.7427144,8
2906,22.703379,3.6228511,3
2907,5.612521,1.7737921,19
2908,7.80694,5.1595607,113
2909,-0.60323167,16.972212,11
2910,6.350573,5.5886345,15
2911,-7.6597095,2.3876576,-1
2912,7.100054,2.9243042,17
2913,6.4382286,27.351011,0
2914,5.612647,1.7747275,19
2915,22.700071,3.594818,3
2916,6.3653874,5.9008846,-1
2917,6.43734,27.317171,0
2918,12.822887,0.313286,37
2919,13.896779,1.0013962,12
2920,9.770126,5.9220643,-1
2921,6.415968,27.456358,0
2922,26.858652,10.329469,1
2923,8.75032,1.1238002,7
2924,5.612097,1.7739456,19
2925,-4.026142,7.2817235,14
2926,26.899326,10.139036,1
2927,8.199591,4.912528,-1
2928,6.956015,2.8272438,17
2929,7.8220706,4.8609176,113
2930,8.747704,1.1254073,7
2931,13.926117,1.092553,12
2932,10.573269,8.604639,19
2933,10.596291,8.624194,19
2934,13.8442545,1.0454837,12
2935,5.652518,4.8363047,125
2936,0.530514,-7.840809,6
2937,18.735632,-6.7764525,2
2938,5.5838437,3.927942,30
2939,10.575249,8.606208,19
2940,6.81591,6.9042835,27
2941,-7.6739764,2.435248,5
2942,-6.59769,-2.0661888,13
2943,23.130514,-1.7614911,116
2944,13.964619,0.9152371,12
2945,-7.752641,2.391308,5
2946,-7.7313423,2.3774383,5
2947,5.163292,3.9874246,30
2948,-0.034790795,1.0158108,52
2949,-7.7498817,2.4299881,5
2950,-7.6714077,2.3913379,5
2951,-0.044555422,1.0035248,52
2952,-7.725162,2.4237392,5
2953,13.9706135,0.9085742,12
2954,-7.68535,2.4360776,5
2955,-0.04297284,1.0054039,52
2956,-7.7252607,2.4312656,5
2957,6.075902,3.2302737,-1
2958,-7.6856904,2.340476,5
2959,-7.713599,2.426759,5
2960,-7.726064,2.415564,5
2961,6.346415,4.942203,49
2962,-0.04595037,1.0057268,52
2963,-7.7427897,2.4418,5
2964,6.347903,4.9433846,49
2965,-7.672559,2.4428108,5
2966,7.6040516,5.594368,138
2967,23.13052,-1.7615086,116
2968,13.41942,0.8238556,-1
2969,9.85339,-2.668345,23
2970,13.408974,0.8179921,22
2971,13.427513,0.8230933,-1
2972,10.8606825,-3.009154,10
2973,27.22743,10.429071,1
2974,-7.6478257,2.3386881,5
2975,-7.726636,2.4023085,5
2976,-0.045466695,1.0030212,52
2977,6.3646846,27.344069,0
2978,-7.686017,2.434981,5
2979,6.816806,6.905014,27
2980,5.6121855,1.7740988,19
2981,13.930776,1.0586264,12
2982,12.421997,1.2790831,-1
2983,8.379929,-0.725853,16
2984,13.906746,1.0917999,12
2985,-0.045223244,1.0015973,52
2986,7.3415737,6.1178546,132
2987,-0.04240806,1.0048138,52
2988,22.663206,3.62018,3
2989,6.8061996,11.789854,79
2990,22.636509,3.7715447,3
2991,22.658373,3.7464507,3
2992,13.8846655,1.0247653,12
2993,12.142616,0.13819364,-1
2994,13.035696,9.411713,25
2995,6.1557775,6.405267,54
2996,13.416066,0.82205606,-1
2997,18.832806,-6.836874,2
2998,18.779478,-6.772615,2
2999,9.8747225,-2.649706,23
3000,9.899429,-2.6385074,23
3001,5.610766,5.5676284,38
3002,9.877408,-2.6480799,23
3003,22.60746,3.5991058,3
3004,-7.678242,2.369764,5
3005,22.741644,3.73628,3
3006,-0.67649794,17.021193,11
3007,22.646132,3.7188373,3
3008,6.280201,27.582796,0
3009,7.167245,3.4251578,-1
3010,-7.696416,2.3654687,5
3011,8.178859,4.1716566,135
3012,9.875639,-2.6477435,23
3013,-7.730246,2.4180174,5
3014,6.8124285,6.90126,27
3015,7.392218,4.5200853,-1
3016,13.941647,1.1906935,-1
3017,12.057546,1.9388714,78
3018,7.4830065,3.5608592,145
3019,6.8173842,6.903883,27
3020,13.03767,9.413452,25
3021,-4.068506,7.312029,14
3022,8.3068695,4.3031,-1
3023,3.1861677,7.227588,107
3024,10.747289,2.3861725,-1
3025,8.0838995,3.437833,91
3026,10.571489,8.603134,19
3027,9.936024,-0.1879948,9
3028,22.78481,3.720146,3
3029,22.62498,3.6201625,3
3030,-7.5287724,2.2837448,5
3031,6.3009872,27.448912,0
3032,6.2362804,27.525011,0
3033,6.340382,27.353983,0
3034,27.269316,10.404121,1
3035,9.008627,10.95119,58
3036,11.795099,7.33126,36
3037,7.066739,4.3423085,68
3038,22.760511,3.7486267,3
3039,11.0764885,0.7102655,-1
3040,22.625736,3.6325097,3
3041,7.172949,5.6193233,-1
3042,13.761529,-0.2243011,44
3043,12.981019,-0.69332707,72
3044,13.847267,0.17160062,10
3045,7.7062545,7.383827,74
3046,10.861471,-3.018131,10
3047,13.92674,1.098074,12
3048,14.365916,0.4088769,22
3049,7.6815414,7.3595524,-1
3050,6.1973276,27.278477,0
3051,10.283595,2.8052416,135
3052,0.51952696,-7.858018,6
3053,12.978903,9.340648,25
3054,7.07873,4.3314047,68
3055,-6.5770226,-2.0910063,13
3056,10.592729,8.620948,19
3057,10.530275,8.573124,19
3058,10.988318,1.6339985,-1
3059,13.895385,1.0285338,12
3060,10.569774,2.7561972,-1
3061,9.756426,0.4844688,-1
3062,0.46708274,-7.867365,6
3063,13.944469,1.007453,12
3064,-6.603448,-2.062497,13
3065,8.983221,0.83014405,7
3066,5.8974705,4.0275087,24
3067,-0.6341537,17.01723,11
3068,11.47172,-2.8233516,102
3069,10.905384,-3.0128918,10
3070,6.3521,27.464943,0
3071,12.121982,2.2098165,-1
3072,6.1688213,27.530209,0
3073,10.884727,-2.9815352,10
3074,-0.11032839,16.62622,124
3075,6.2678037,27.487524,0
3076,-6.5862026,-2.07572,13
3077,10.528399,8.571609,19
3078,6.486511,27.34829,0
3079,10.598739,8.617478,19
3080,-3.9226062,7.2194896,-1
3081,6.4832497,27.493952,0
3082,12.767288,2.3186288,-1
3083,13.040862,9.415885,25
3084,10.530226,8.574176,19
3085,18.736315,-6.199178,2
3086,-11.143753,-3.5957,86
3087,8.576876,4.85201,95
3088,6.6991644,3.579077,40
3089,6.346415,27.447113,0
3090,18.796085,-6.7678623,2
3091,6.23777,27.33827,0
3092,6.938356,6.85021,27
3093,-11.143803,-3.5957305,86
3094,9.241888,0.5249643,61
3095,7.1703157,6.283252,-1
3096,7.010651,6.8481417,27
3097,-6.63723,-2.0205474,13
3098,6.3524666,6.323501,-1
3099,10.888803,-0.5882445,-1
3100,-6.6030126,-2.061336,13
3101,18.776463,-6.775871,2
3102,15.715592,2.1115074,89
3103,7.0162287,6.8601522,27
3104,6.487573,4.293238,-1
3105,6.413591,5.546046,15
3106,12.773417,2.2987297,21
3107,12.773223,2.308913,21
3108,12.772095,2.3100977,21
3109,10.628438,0.7651719,120
3110,10.248464,3.4197927,63
3111,11.432057,6.312792,108
3112,-4.574554,-8.433318,35
3113,10.6549835,0.5405394,120
3114,9.749119,0.023943134,9
3115,9.488588,3.1955771,56
3116,11.748037,7.349573,-1
3117,10.54315,0.5953372,120
3118,-6.5984335,-2.0644188,13
3119,10.599052,0.6151498,120
3120,12.357519,0.09407151,-1
3121,12.536129,-2.0654278,-1
3122,5.625318,3.3023164,96
3123,10.811655,0.54275626,120
3124,6.3802853,27.684134,-1
3125,12.339582,0.9270514,-1
3126,12.823001,2.4081857,-1
3127,13.789598,1.04988,12
3128,9.496684,3.1854844,56
3129,6.9704733,5.6492786,-1
3130,12.8125305,2.384798,-1
3131,6.934213,5.699332,-1
3132,5.648166,3.291796,96
3133,10.380691,-2.4468656,23
3134,-4.07352,7.3340216,14
3135,-6.6353283,-2.0238187,13
3136,-0.63307697,16.98809,11
3137,12.817466,0.24010913,37
3138,18.811314,-6.5016274,2
3139,18.821669,-6.4480553,2
3140,-0.66718745,17.020222,11
3141,-0.6481367,17.003418,11
3142,0.7529749,2.848426,142
3143,10.838596,-3.0208027,10
3144,11.8169565,7.863005,59
3145,8.779109,0.60201675,-1
3146,8.8047,0.6157156,-1
3147,8.790756,0.60926837,-1
3148,8.784125,0.6137934,-1
3149,8.776501,0.58921343,-1
3150,13.896261,1.1582053,12
3151,12.056533,0.2204016,18
3152,12.335876,6.613822,137
3153,12.016627,7.138848,-1
3154,12.439936,0.7985428,130
3155,18.631134,-6.644255,2
3156,9.4898815,3.193887,56
3157,9.490181,3.1952,56
3158,18.67917,-6.715582,2
3159,6.9990788,4.1751237,-1
3160,-6.588113,-2.0616925,13
3161,7.0969357,5.638726,-1
3162,-6.573049,-2.096918,13
3163,1.2523423,5.7242928,70
3164,10.170135,1.5784752,29
3165,-11.143826,-3.5957565,86
3166,0.52183795,-7.851511,6
3167,-6.598142,-2.0611436,13
3168,6.5501823,27.589949,0
3169,0.51752317,-7.794893,6
3170,13.393805,-1.1126739,105
3171,-6.600747,-2.0598912,13
3172,6.320242,27.437801,0
3173,6.9092474,4.705511,77
3174,8.326219,5.132658,-1
3175,8.091077,6.1049585,8
3176,6.5031743,5.3730645,15
3177,7.94107,6.4659576,-1
3178,0.4666476,-7.8275785,6
3179,5.6429014,4.8440347,125
3180,-6.65629,-2.0028248,13
3181,13.036215,9.412264,25
3182,6.483743,4.3800592,-1
3183,6.136239,6.4130945,54
3184,-7.459125,2.2316573,5
3185,12.216076,2.3481388,-1
3186,12.605274,2.3209608,-1
3187,12.451566,0.8898187,130
3188,8.869899,1.0126723,7
3189,1.2523475,5.726174,70
3190,9.708784,0.97515976,70
3191,10.890342,-0.5818379,-1
3192,18.7062,-6.8124785,2
3193,26.905315,10.511367,1
3194,18.796926,-6.762034,2
3195,18.73583,-6.801085,2
3196,18.727037,-6.8001943,2
3197,26.947702,10.338717,1
3198,18.835224,-6.8458495,2
3199,5.9869337,3.2108595,28
3200,18.83587,-6.72665,2
3201,6.789863,5.5479045,129
3202,8.060816,3.4116905,91
3203,6.080682,3.2040195,-1
3204,8.105185,5.0511837,-1
3205,6.117435,2.9867115,-1
3206,8.057793,3.4208918,91
3207,11.5770035,-1.3064817,2
3208,8.221089,5.4381657,-1
3209,5.617885,5.5323434,38
3210,6.0757256,3.3392692,-1
3211,7.6955204,6.3001027,43
3212,9.643248,0.37752464,9
3213,7.42275,4.1841874,-1
3214,10.61094,0.899674,65
3215,-0.644082,16.988365,11
3216,8.080982,6.1039276,8
3217,0.51955056,-7.8746214,6
3218,6.0710683,3.4937265,121
3219,7.5359983,5.8911877,-1
3220,8.8504,1.0632577,7
3221,0.5182348,-7.884702,6
3222,5.8224297,2.8032386,126
3223,-9.84589,9.931295,31
3224,8.036493,5.556482,8
3225,7.106136,5.2457604,62
3226,6.8084087,3.3170652,40
3227,-9.84562,9.932754,31
3228,7.9702263,6.459646,-1
3229,-0.058391012,3.2499654,76
3230,11.639792,0.252662,-1
3231,3.193662,7.2234035,107
3232,8.135667,4.9196796,84
3233,-0.1375866,3.3321404,-1
3234,7.5858665,3.8278906,145
3235,6.118197,3.2889342,-1
3236,18.797428,-6.857674,2
3237,10.955354,-2.3826027,10
3238,1.2523211,5.726217,70
3239,12.19388,0.31353515,-1
3240,0.46757692,-7.9064693,6
3241,18.842503,-6.418313,2
3242,5.6102157,3.3418648,64
3243,6.2761335,27.318369,0
3244,5.930391,4.20683,24
3245,6.3536215,5.562847,15
3246,18.745068,-6.7953377,2
3247,0.6718208,2.2510026,67
3248,6.4537034,27.27199,0
3249,7.6321306,5.176903,123
3250,7.18058,3.6548932,53
3251,0.66407335,2.239855,67
3252,12.807219,0.24020688,37
3253,6.4827666,4.386273,-1
3254,6.8062015,11.790017,79
3255,12.803822,0.24823315,37
3256,12.805506,-0.12183517,14
3257,-4.0492854,7.3501663,14
3258,7.0842648,5.277202,62
3259,5.703265,4.2413845,24
3260,7.29707,5.5432887,131
3261,1.2522848,5.726241,70
3262,5.8931346,4.2026086,24
3263,10.882932,-3.4585443,10
3264,18.751995,-6.775323,2
3265,8.179097,6.1509705,-1
3266,9.337692,3.7206428,26
3267,9.21787,10.705967,-1
3268,6.0379143,6.9024005,41
3269,10.185871,2.9271815,-1
3270,9.359238,3.704628,26
3271,10.223048,2.9104297,-1
3272,11.762168,1.7034812,-1
3273,10.2467985,3.4135084,63
3274,8.404954,3.3915496,-1
3275,8.815602,0.9890045,7
3276,0.49482867,-7.841789,6
3277,12.128483,0.03584135,18
3278,13.400697,-1.1314238,105
3279,9.69016,0.33603024,9
3280,-6.5937843,-2.0585423,13
3281,11.857073,-0.2257985,-1
3282,13.677655,-1.5095651,-1
3283,8.538812,4.843639,95
3284,18.709791,-6.7172513,2
3285,11.5787735,1.598349,-1
3286,7.002557,2.8274956,17
3287,6.825115,5.6048,129
3288,10.146326,3.2151148,63
3289,7.0837545,6.031863,-1
3290,12.363795,2.298281,21
3291,0.6551145,2.250156,67
3292,11.403407,0.100532696,50
3293,13.684365,-1.5013423,47
3294,12.461523,0.4617954,-1
3295,6.428803,27.464159,0
3296,8.67225,1.2533569,7
3297,8.714145,1.2530545,7
3298,10.70708,1.8842095,-1
3299,12.349073,0.21692896,-1
3300,12.368035,0.25428385,-1
3301,14.32987,0.38010663,22
3302,8.741876,1.2582936,7
3303,12.48024,0.46100253,-1
3304,6.706108,-1.4013665,92
3305,8.7747555,1.3143008,7
3306,13.171375,-0.87579024,105
3307,7.123571,6.0585055,-1
3308,8.757287,1.1421652,7
3309,-0.59228337,16.963234,11
3310,7.146491,5.2307067,62
3311,6.791138,5.699298,-1
3312,12.800007,2.3260844,21
3313,6.3942876,2.9693239,-1
3314,7.3892326,6.3067784,112
3315,11.411301,-1.4703157,103
3316,-0.67327595,17.02871,11
3317,12.317795,0.0469365,-1
3318,8.536607,4.831972,95
3319,11.724576,0.3158359,98
3320,6.2309575,27.474586,0
3321,13.867551,0.9524908,12
3322,9.799841,-0.14109902,9
3323,26.837894,10.153091,1
3324,9.860857,-2.66221,23
3325,6.455627,27.527538,0
3326,9.863831,-2.6614547,23
3327,6.8905926,3.282779,106
3328,9.851107,-2.6680954,23
3329,-0.6334934,16.997158,11
3330,9.123756,5.751247,97
3331,6.575379,5.3690214,49
3332,6.9859486,4.1479464,-1
3333,-0.016088178,1.0610964,42
3334,6.445885,27.571043,0
3335,7.4801083,2.1847386,90
3336,11.383947,0.46745554,128
3337,6.8604717,3.2686834,-1
3338,8.616425,1.2448643,7
3339,0.4933886,-7.8504076,6
3340,8.509371,1.3277411,7
3341,0.5127848,-7.8712387,6
3342,8.933263,-1.0543473,122
3343,8.081276,3.4288335,91
3344,7.089293,3.5873275,53
3345,8.852792,1.0157237,7
3346,8.551766,1.2916785,7
3347,7.2060037,4.588291,-1
3348,9.015106,0.7608063,7
3349,7.2183213,4.5958533,-1
3350,11.944092,7.7909913,59
3351,18.635412,-6.634562,2
3352,7.270273,6.4175987,112
3353,8.920951,5.696516,146
3354,5.7957335,3.1816146,28
3355,10.707642,-2.738166,10
3356,16.22365,-14.806526,136
3357,-6.5837603,-2.064413,13
3358,11.482157,6.1332574,-1
3359,6.4321165,27.606627,0
3360,13.886832,1.014091,12
3361,27.000055,10.448404,1
3362,0.54885054,-7.9461627,6
3363,6.345413,6.3474708,-1
3364,18.762972,-6.772527,2
3365,12.020921,7.1399565,-1
3366,-6.611138,-2.0489385,13
3367,5.8150573,2.7971833,126
3368,18.771847,-6.7218027,2
3369,0.47600248,-7.8439918,6
3370,12.561999,0.46829715,37
3371,11.706293,-0.04794841,50
3372,0.5051421,-7.8426027,6
3373,8.379408,-0.66258,16
3374,12.777541,2.3104022,21
3375,12.776131,2.3099742,21
3376,26.891516,10.199625,1
3377,7.9129524,5.112296,113
3378,8.855315,1.1216713,7
3379,12.769958,2.3192852,-1
3380,12.295727,7.524956,-1
3381,0.5039571,-7.8720636,6
3382,-6.5731916,-2.0774882,13
3383,26.91354,10.376568,1
3384,10.467575,-2.4630063,-1
3385,6.3076863,27.494942,0
3386,11.82425,-0.99822927,48
3387,12.136204,7.9030094,69
3388,-9.847218,9.930975,31
3389,12.980187,-0.69241995,72
3390,26.98244,10.467105,1
3391,11.699659,7.2935348,36
3392,0.08970528,1.2689823,9
3393,6.3355446,27.477917,0
3394,-0.008292871,3.1468732,76
3395,7.2017803,4.37432,-1
3396,12.237054,7.087194,99
3397,-6.6147437,-2.0539606,13
3398,12.860822,2.1056967,-1
3399,-0.6148389,16.966803,11
3400,6.830906,6.754721,53
3401,-6.633646,-2.026013,13
3402,10.649015,1.0474163,133
3403,0.5036103,-7.8510575,6
3404,9.662039,0.36551932,9
3405,5.8275576,5.631164,-1
3406,6.271059,27.479864,0
3407,6.267271,27.501293,0
3408,6.903848,3.3836625,-1
3409,6.224278,27.389723,0
3410,0.5475997,-7.8306484,6
3411,14.399231,0.40941533,22
3412,6.3353524,27.528097,0
3413,26.842482,10.519504,1
3414,0.5528791,-7.9324346,6
3415,-6.646263,-2.0115836,13
3416,10.753087,-2.558805,10
3417,11.353652,-1.6035087,103
3418,-6.599416,-2.0681949,13
3419,-6.64304,-2.0156121,13
3420,6.98645,4.429392,68
3421,11.95939,1.9496715,78
3422,11.966468,1.96304,78
3423,7.926885,6.4511676,-1
3424,13.036099,9.412368,25
3425,8.321882,-0.7100573,16
3426,9.158579,5.784714,97
3427,7.9208746,6.4775543,-1
3428,6.2781796,27.44798,0
3429,6.538214,5.4123025,-1
3430,6.5163426,5.4167786,15
3431,8.094588,6.1023645,8
3432,10.819149,-2.7144318,10
3433,8.095246,6.097592,8
3434,15.715013,2.1111221,89
3435,6.658762,5.769246,-1
3436,6.3265414,27.547935,0
3437,11.487837,0.82602024,-1
3438,7.296142,5.979627,-1
3439,9.775167,4.6160984,-1
3440,11.309702,1.8685473,-1
3441,13.757639,-0.234394,44
3442,12.447764,0.9018785,130
3443,11.483215,0.8316681,-1
3444,11.685511,-0.3275761,93
3445,7.3292184,6.033783,-1
3446,12.797634,0.24174045,37
3447,12.014455,7.003431,-1
3448,12.756426,2.334734,21
3449,5.9037066,5.657428,81
3450,-0.10914642,16.625172,124
3451,8.538275,1.3280514,7
3452,0.52975565,-7.8462205,6
3453,8.09624,6.0149956,8
3454,7.14732,4.3452005,68
3455,26.946184,10.246592,1
3456,11.702823,1.4983594,2
3457,7.068219,4.3508425,68
3458,6.3979626,27.363651,0
3459,9.848334,-4.5427012,93
3460,7.139092,3.694363,53
3461,0.5417561,-7.9429464,6
3462,8.814259,1.051275,7
3463,18.784052,-6.7850747,2
3464,11.868684,0.60279435,32
3465,6.3857718,5.0109468,49
3466,18.76024,-6.786791,2
3467,-6.604626,-2.0610437,13
3468,9.701807,0.35020804,9
3469,18.751749,-6.6872554,2
3470,5.788322,3.1339653,28
3471,18.829447,-6.8191657,2
3472,10.327289,-2.3542778,23
3473,-6.6404,-2.0171435,13
3474,0.51459354,-7.8417,6
